X,state,date,fips,cases,deaths,isstayhome,counts,percent.change,log,percent.change.offset
1753,Iowa,5/24/2020,19,17434,456,0,194,-0.912371134,2.28780173,-0.357142857
1754,Iowa,5/25/2020,19,17628,460,0,371,-0.204851752,2.56937391,-0.574561404
1755,Iowa,5/26/2020,19,17999,480,0,447,0.494407159,2.650307523,-0.579387187
1756,Iowa,5/27/2020,19,18446,496,0,226,-0.53539823,2.354108439,0.313932981
1757,Iowa,5/28/2020,19,18672,510,0,347,0.086455331,2.540329475,0.498714653
1758,Iowa,5/29/2020,19,19019,525,0,317,0.100946372,2.501059262,-0.369230769
1759,Iowa,5/30/2020,19,19336,531,0,285,0.410526316,2.45484486,-0.187265918
1760,Iowa,5/31/2020,19,19621,537,0,168,-0.357142857,2.225309282,0.495268139
1761,Iowa,6/1/2020,19,19789,558,0,228,-0.574561404,2.357934847,-1.8875
1762,Iowa,6/2/2020,19,20017,564,0,359,-0.579387187,2.555094449,0.199134199
1763,Iowa,6/3/2020,19,20376,574,0,567,0.313932981,2.753583059,0.048648649
1764,Iowa,6/4/2020,19,20943,590,0,389,0.498714653,2.589949601,1
1765,Iowa,6/5/2020,19,21332,597,0,195,-0.369230769,2.290034611,
1766,Iowa,6/6/2020,19,21527,602,0,267,-0.187265918,2.426511261,
1767,Iowa,6/7/2020,19,21794,606,0,317,0.495268139,2.501059262,
1768,Iowa,6/8/2020,19,22111,623,0,160,-1.8875,2.204119983,
1769,Iowa,6/9/2020,19,22271,629,0,462,0.199134199,2.664641976,
1770,Iowa,6/10/2020,19,22733,638,0,370,0.048648649,2.568201724,
1771,Iowa,6/11/2020,19,23103,641,0,352,1,2.546542663,
1787,Kansas,3/21/2020,20,57,2,0,9,-0.777777778,0.954242509,0.327868852
1788,Kansas,3/22/2020,20,66,2,0,16,-0.0625,1.204119983,-0.487804878
1789,Kansas,3/23/2020,20,82,2,0,17,-0.941176471,1.230448921,0.114754098
1790,Kansas,3/24/2020,20,99,3,0,33,-0.181818182,1.51851394,-0.222222222
1791,Kansas,3/25/2020,20,132,3,0,39,-0.051282051,1.591064607,-0.060606061
1792,Kansas,3/26/2020,20,171,3,0,41,-0.43902439,1.612783857,-0.114285714
1793,Kansas,3/27/2020,20,212,4,0,59,-0.033898305,1.770852012,0.166666667
1794,Kansas,3/28/2020,20,271,6,0,61,0.327868852,1.785329835,-0.338461538
1795,Kansas,3/29/2020,20,332,7,0,41,-0.487804878,1.612783857,0.413793103
1796,Kansas,3/30/2020,20,373,9,1,61,0.114754098,1.785329835,-1.941176471
1797,Kansas,3/31/2020,20,434,10,1,54,-0.222222222,1.73239376,0.593333333
1798,Kansas,4/1/2020,20,488,11,1,66,-0.060606061,1.819543936,-0.049180328
1799,Kansas,4/2/2020,20,554,14,1,70,-0.114285714,1.84509804,-0.59375
1800,Kansas,4/3/2020,20,624,19,1,78,0.166666667,1.892094603,0.460784314
1801,Kansas,4/4/2020,20,702,21,1,65,-0.338461538,1.812913357,0.181818182
1802,Kansas,4/5/2020,20,767,23,1,87,0.413793103,1.939519253,-0.244444444
1803,Kansas,4/6/2020,20,854,25,1,51,-1.941176471,1.707570176,-0.125
1804,Kansas,4/7/2020,20,905,30,1,150,0.593333333,2.176091259,-0.46031746
1805,Kansas,4/8/2020,20,1055,38,1,61,-0.049180328,1.785329835,-0.489130435
1806,Kansas,4/9/2020,20,1116,42,1,64,-0.59375,1.806179974,0.357664234
1807,Kansas,4/10/2020,20,1180,50,1,102,0.460784314,2.008600172,0.113636364
1808,Kansas,4/11/2020,20,1282,55,1,55,0.181818182,1.740362689,-0.705128205
1809,Kansas,4/12/2020,20,1337,56,1,45,-0.244444444,1.653212514,0.368421053
1810,Kansas,4/13/2020,20,1382,63,1,56,-0.125,1.748188027,-1.107142857
1811,Kansas,4/14/2020,20,1438,69,1,63,-0.46031746,1.799340549,-0.892655367
1812,Kansas,4/15/2020,20,1501,76,1,92,-0.489130435,1.963787827,0.355223881
1813,Kansas,4/16/2020,20,1593,80,1,137,0.357664234,2.136720567,-0.152777778
1814,Kansas,4/17/2020,20,1730,84,1,88,0.113636364,1.944482672,0.570281124
1815,Kansas,4/18/2020,20,1818,86,1,78,-0.705128205,1.892094603,-0.953271028
1816,Kansas,4/19/2020,20,1896,94,1,133,0.368421053,2.123851641,0.066985646
1817,Kansas,4/20/2020,20,2029,101,1,84,-1.107142857,1.924279286,-0.076923077
1818,Kansas,4/21/2020,20,2113,107,1,177,-0.892655367,2.247973266,-1.352380952
1819,Kansas,4/22/2020,20,2290,111,1,335,0.355223881,2.525044807,0.585020243
1820,Kansas,4/23/2020,20,2625,112,1,216,-0.152777778,2.334453751,-0.72195122
1821,Kansas,4/24/2020,20,2841,117,1,249,0.570281124,2.396199347,0.110481586
1822,Kansas,4/25/2020,20,3090,119,1,107,-0.953271028,2.029383778,0.337579618
1823,Kansas,4/26/2020,20,3197,120,1,209,0.066985646,2.320146286,-0.163461538
1824,Kansas,4/27/2020,20,3406,126,1,195,-0.076923077,2.290034611,-0.099173554
1825,Kansas,4/28/2020,20,3601,127,1,210,-1.352380952,2.322219295,-0.304511278
1826,Kansas,4/29/2020,20,3811,132,1,494,0.585020243,2.693726949,-0.472622478
1827,Kansas,4/30/2020,20,4305,133,1,205,-0.72195122,2.311753861,0.663405088
1828,Kansas,5/1/2020,20,4510,136,1,353,0.110481586,2.547774705,0.290697674
1829,Kansas,5/2/2020,20,4863,140,1,314,0.337579618,2.496929648,0.049180328
1830,Kansas,5/3/2020,20,5177,142,1,208,-0.163461538,2.318063335,-0.646551724
1831,Kansas,5/4/2020,20,5385,154,0,242,-0.099173554,2.383815366,-0.047120419
1832,Kansas,5/5/2020,20,5627,160,0,266,-0.304511278,2.424881637,0.42
1833,Kansas,5/6/2020,20,5893,163,0,347,-0.472622478,2.540329475,-1.913793103
1834,Kansas,5/7/2020,20,6240,164,0,511,0.663405088,2.7084209,0.843195266
1835,Kansas,5/8/2020,20,6751,167,0,172,0.290697674,2.235528447,0.867924528
1836,Kansas,5/9/2020,20,6923,172,0,122,0.049180328,2.086359831,-52.28571429
1837,Kansas,5/10/2020,20,7045,172,0,116,-0.646551724,2.064457989,0.868632708
1838,Kansas,5/11/2020,20,7161,174,0,191,-0.047120419,2.281033367,-2.530612245
1839,Kansas,5/12/2020,20,7352,178,0,200,0.42,2.301029996,0.36416185
1840,Kansas,5/13/2020,20,7552,179,0,116,-1.913793103,2.064457989,-1.7
1841,Kansas,5/14/2020,20,7668,181,0,338,0.843195266,2.5289167,0.828282828
1842,Kansas,5/15/2020,20,8006,187,0,53,0.867924528,1.72427587,0.68627451
1843,Kansas,5/16/2020,20,8059,189,0,7,-52.28571429,0.84509804,-7.5625
1844,Kansas,5/17/2020,20,8066,189,0,373,0.868632708,2.571708832,0.416058394
1845,Kansas,5/18/2020,20,8439,190,0,49,-2.530612245,1.69019608,-0.2625
1846,Kansas,5/19/2020,20,8488,193,0,173,0.36416185,2.238046103,0.415841584
1847,Kansas,5/20/2020,20,8661,197,0,110,-1.7,2.041392685,-4.322033898
1848,Kansas,5/21/2020,20,8771,199,0,297,0.828282828,2.472756449,0.933121019
1849,Kansas,5/22/2020,20,9068,200,0,51,0.68627451,1.707570176,-0.476190476
1850,Kansas,5/23/2020,20,9119,200,0,16,-7.5625,1.204119983,-6.258064516
1851,Kansas,5/24/2020,20,9135,200,0,137,0.416058394,2.136720567,0.822222222
1852,Kansas,5/25/2020,20,9272,201,0,80,-0.2625,1.903089987,-2.45
1853,Kansas,5/26/2020,20,9352,204,0,101,0.415841584,2.004321374,0.630434783
1854,Kansas,5/27/2020,20,9453,207,0,59,-4.322033898,1.770852012,-2.156862745
1855,Kansas,5/28/2020,20,9512,209,0,314,0.933121019,2.496929648,0.850931677
1856,Kansas,5/29/2020,20,9826,209,0,21,-0.476190476,1.322219295,-0.333333333
1857,Kansas,5/30/2020,20,9847,209,0,31,-6.258064516,1.491361694,-4.46875
1858,Kansas,5/31/2020,20,9878,211,0,225,0.822222222,2.352182518,0.645714286
1859,Kansas,6/1/2020,20,10103,217,0,40,-2.45,1.602059991,-1.338709677
1860,Kansas,6/2/2020,20,10143,227,0,138,0.630434783,2.139879086,0.634482759
1861,Kansas,6/3/2020,20,10281,227,0,51,-2.156862745,1.707570176,-2.169811321
1862,Kansas,6/4/2020,20,10332,230,0,161,0.850931677,2.206825876,1
1863,Kansas,6/5/2020,20,10493,233,0,24,-0.333333333,1.380211242,
1864,Kansas,6/6/2020,20,10517,234,0,32,-4.46875,1.505149978,
1865,Kansas,6/7/2020,20,10549,234,0,175,0.645714286,2.243038049,
1866,Kansas,6/8/2020,20,10724,237,0,62,-1.338709677,1.792391689,
1867,Kansas,6/9/2020,20,10786,238,0,145,0.634482759,2.161368002,
1868,Kansas,6/10/2020,20,10931,241,0,53,-2.169811321,1.72427587,
1869,Kansas,6/11/2020,20,10984,242,0,168,1,2.225309282,
1886,Kentucky,3/21/2020,21,84,3,0,19,-0.105263158,1.278753601,0.088888889
1887,Kentucky,3/22/2020,21,103,3,0,21,-0.571428571,1.322219295,-1.682926829
1888,Kentucky,3/23/2020,21,124,3,0,33,-0.242424242,1.51851394,0.236363636
1889,Kentucky,3/24/2020,21,157,3,0,41,-0.219512195,1.612783857,0.130952381
1890,Kentucky,3/25/2020,21,198,5,0,50,-0.08,1.698970004,0.794520548
1891,Kentucky,3/26/2020,21,248,5,0,54,-0.703703704,1.73239376,-8.8
1892,Kentucky,3/27/2020,21,302,8,0,92,0.510869565,1.963787827,0.054421769
1893,Kentucky,3/28/2020,21,394,9,0,45,0.088888889,1.653212514,0.935251799
1894,Kentucky,3/29/2020,21,439,9,0,41,-1.682926829,1.612783857,-24.77777778
1895,Kentucky,3/30/2020,21,480,11,0,110,0.236363636,2.041392685,0.551724138
1896,Kentucky,3/31/2020,21,590,18,0,84,0.130952381,1.924279286,-0.269230769
1897,Kentucky,4/1/2020,21,674,20,0,73,0.794520548,1.86332286,-0.340909091
1898,Kentucky,4/2/2020,21,747,34,0,15,-8.8,1.176091259,0.15819209
1899,Kentucky,4/3/2020,21,762,34,0,147,0.054421769,2.167317335,0.248322148
1900,Kentucky,4/4/2020,21,909,40,0,139,0.935251799,2.1430148,0.241071429
1901,Kentucky,4/5/2020,21,1048,44,0,9,-24.77777778,0.954242509,-0.905882353
1902,Kentucky,4/6/2020,21,1057,52,0,232,0.551724138,2.365487985,0.475308642
1903,Kentucky,4/7/2020,21,1289,66,0,104,-0.269230769,2.017033339,-0.576470588
1904,Kentucky,4/8/2020,21,1393,73,0,132,-0.340909091,2.120573931,0.305970149
1905,Kentucky,4/9/2020,21,1525,84,0,177,0.15819209,2.247973266,-0.989247312
1906,Kentucky,4/10/2020,21,1702,90,0,149,0.248322148,2.173186268,-0.367567568
1907,Kentucky,4/11/2020,21,1851,94,0,112,0.241071429,2.049218023,0.644268775
1908,Kentucky,4/12/2020,21,1963,98,0,85,-0.905882353,1.929418926,-0.588888889
1909,Kentucky,4/13/2020,21,2048,106,0,162,0.475308642,2.209515015,-0.258741259
1910,Kentucky,4/14/2020,21,2210,115,0,85,-0.576470588,1.929418926,0.027777778
1911,Kentucky,4/15/2020,21,2295,124,0,134,0.305970149,2.127104798,-0.32
1912,Kentucky,4/16/2020,21,2429,131,0,93,-0.989247312,1.968482949,0.454545455
1913,Kentucky,4/17/2020,21,2522,140,0,185,-0.367567568,2.267171728,-0.341269841
1914,Kentucky,4/18/2020,21,2707,145,0,253,0.644268775,2.403120521,0.573964497
1915,Kentucky,4/19/2020,21,2960,149,0,90,-0.588888889,1.954242509,-2.180555556
1916,Kentucky,4/20/2020,21,3050,155,0,143,-0.258741259,2.155336037,0.288209607
1917,Kentucky,4/21/2020,21,3193,172,0,180,0.027777778,2.255272505,-0.042944785
1918,Kentucky,4/22/2020,21,3373,185,0,175,-0.32,2.243038049,-0.005882353
1919,Kentucky,4/23/2020,21,3548,194,0,231,0.454545455,2.36361198,0.988304094
1920,Kentucky,4/24/2020,21,3779,203,0,126,-0.341269841,2.100370545,-170
1921,Kentucky,4/25/2020,21,3905,208,0,169,0.573964497,2.227886705,0.570175439
1922,Kentucky,4/26/2020,21,4074,211,0,72,-2.180555556,1.857332496,-2.074829932
1923,Kentucky,4/27/2020,21,4146,216,0,229,0.288209607,2.359835482,0.725663717
1924,Kentucky,4/28/2020,21,4375,231,0,163,-0.042944785,2.212187604,-0.830645161
1925,Kentucky,4/29/2020,21,4538,235,0,170,-0.005882353,2.230448921,0.449339207
1926,Kentucky,4/30/2020,21,4708,240,0,171,0.988304094,2.23299611,-0.368
1927,Kentucky,5/1/2020,21,4879,248,0,2,-170,0.301029996,0.900584795
1928,Kentucky,5/2/2020,21,4881,252,0,342,0.570175439,2.534026106,-12.17647059
1929,Kentucky,5/3/2020,21,5223,256,0,147,-2.074829932,2.167317335,-0.308035714
1930,Kentucky,5/4/2020,21,5370,267,0,452,0.725663717,2.655138435,0.662116041
1931,Kentucky,5/5/2020,21,5822,278,0,124,-0.830645161,2.093421685,-1.97979798
1932,Kentucky,5/6/2020,21,5946,286,0,227,0.449339207,2.356025857,0.386440678
1933,Kentucky,5/7/2020,21,6173,302,0,125,-0.368,2.096910013,-0.077348066
1934,Kentucky,5/8/2020,21,6298,304,0,171,0.900584795,2.23299611,0.897435897
1935,Kentucky,5/9/2020,21,6469,312,0,17,-12.17647059,1.230448921,-11.4
1936,Kentucky,5/10/2020,21,6486,312,0,224,-0.308035714,2.350248018,0.338709677
1937,Kentucky,5/11/2020,21,6710,325,0,293,0.662116041,2.46686762,0.201219512
1938,Kentucky,5/12/2020,21,7003,333,0,99,-1.97979798,1.995635195,-0.061068702
1939,Kentucky,5/13/2020,21,7102,334,0,295,0.386440678,2.469822016,-0.532374101
1940,Kentucky,5/14/2020,21,7397,341,0,181,-0.077348066,2.257678575,0.417840376
1941,Kentucky,5/15/2020,21,7578,343,0,195,0.897435897,2.290034611,0.758064516
1942,Kentucky,5/16/2020,21,7773,346,0,20,-11.4,1.301029996,-0.9
1943,Kentucky,5/17/2020,21,7793,346,0,248,0.338709677,2.394451681,-3.842105263
1944,Kentucky,5/18/2020,21,8041,354,0,164,0.201219512,2.214843848,0.5
1945,Kentucky,5/19/2020,21,8205,369,0,131,-0.061068702,2.117271296,-0.427536232
1946,Kentucky,5/20/2020,21,8336,381,0,139,-0.532374101,2.1430148,0.096446701
1947,Kentucky,5/21/2020,21,8475,393,0,213,0.417840376,2.328379603,-0.117977528
1948,Kentucky,5/22/2020,21,8688,398,0,124,0.758064516,2.093421685,0.748743719
1949,Kentucky,5/23/2020,21,8812,399,0,30,-0.9,1.477121255,-3.26
1950,Kentucky,5/24/2020,21,8842,399,0,57,-3.842105263,1.755874856,0.356807512
1951,Kentucky,5/25/2020,21,8899,403,0,276,0.5,2.440909082,-0.445255474
1952,Kentucky,5/26/2020,21,9175,407,0,138,-0.427536232,2.139879086,-0.494949495
1953,Kentucky,5/27/2020,21,9313,420,0,197,0.096446701,2.294466226,0.087837838
1954,Kentucky,5/28/2020,21,9510,424,0,178,-0.117977528,2.250420002,-0.140740741
1955,Kentucky,5/29/2020,21,9688,434,0,199,0.748743719,2.298853076,0.88961039
1956,Kentucky,5/30/2020,21,9887,441,0,50,-3.26,1.698970004,-8.058823529
1957,Kentucky,5/31/2020,21,9937,441,0,213,0.356807512,2.328379603,0.383116883
1958,Kentucky,6/1/2020,21,10150,445,0,137,-0.445255474,2.136720567,0.273684211
1959,Kentucky,6/2/2020,21,10287,451,0,198,-0.494949495,2.29666519,0.282608696
1960,Kentucky,6/3/2020,21,10485,458,0,296,0.087837838,2.471291711,-1.262626263
1961,Kentucky,6/4/2020,21,10781,469,0,270,-0.140740741,2.431363764,1
1962,Kentucky,6/5/2020,21,11051,476,0,308,0.88961039,2.488550717,
1963,Kentucky,6/6/2020,21,11359,480,0,34,-8.058823529,1.531478917,
1964,Kentucky,6/7/2020,21,11393,481,0,308,0.383116883,2.488550717,
1965,Kentucky,6/8/2020,21,11701,487,0,190,0.273684211,2.278753601,
1966,Kentucky,6/9/2020,21,11891,494,0,138,0.282608696,2.139879086,
1967,Kentucky,6/10/2020,21,12029,498,0,99,-1.262626263,1.995635195,
1968,Kentucky,6/11/2020,21,12128,513,0,224,1,2.350248018,
1982,Louisiana,3/21/2020,22,763,16,0,74,-3.527027027,1.86923172,-1.165178571
1983,Louisiana,3/22/2020,22,837,20,0,335,0.355223881,2.525044807,-1.501030928
1984,Louisiana,3/23/2020,22,1172,34,1,216,-0.884259259,2.334453751,0.02143446
1985,Louisiana,3/24/2020,22,1388,46,1,407,-0.253071253,2.609594409,-1.298230834
1986,Louisiana,3/25/2020,22,1795,65,1,510,0.135294118,2.707570176,0.579545455
1987,Louisiana,3/26/2020,22,2305,83,1,441,-0.290249433,2.644438589,-0.918918919
1988,Louisiana,3/27/2020,22,2746,119,1,569,0.606326889,2.755112266,0.766469786
1989,Louisiana,3/28/2020,22,3315,137,1,224,-1.165178571,2.350248018,-2.605058366
1990,Louisiana,3/29/2020,22,3539,152,1,485,-1.501030928,2.685741739,0.235294118
1991,Louisiana,3/30/2020,22,4024,186,1,1213,0.02143446,3.083860801,0.473535639
1992,Louisiana,3/31/2020,22,5237,240,1,1187,-1.298230834,3.074450719,-0.679624665
1993,Louisiana,4/1/2020,22,6424,273,1,2728,0.579545455,3.435844366,0.225857941
1994,Louisiana,4/2/2020,22,9152,310,1,1147,-0.918918919,3.059563418,0.215463918
1995,Louisiana,4/3/2020,22,10299,370,1,2201,0.766469786,3.342620043,0.23653088
1996,Louisiana,4/4/2020,22,12500,412,1,514,-2.605058366,2.710963119,0.275387263
1997,Louisiana,4/5/2020,22,13014,477,1,1853,0.235294118,3.267875419,-0.19239905
1998,Louisiana,4/6/2020,22,14867,512,1,1417,0.473535639,3.15136985,0.137450199
1999,Louisiana,4/7/2020,22,16284,582,1,746,-0.679624665,2.872738827,-0.341801386
2000,Louisiana,4/8/2020,22,17030,652,1,1253,0.225857941,3.097951071,-0.008605852
2001,Louisiana,4/9/2020,22,18283,702,1,970,0.215463918,2.986771734,0.211604096
2002,Louisiana,4/10/2020,22,19253,755,1,761,0.23653088,2.881384657,0.246753247
2003,Louisiana,4/11/2020,22,20014,806,1,581,0.275387263,2.764176132,-0.709770115
2004,Louisiana,4/12/2020,22,20595,840,1,421,-0.19239905,2.624282096,0.443697479
2005,Louisiana,4/13/2020,22,21016,884,1,502,0.137450199,2.700703717,-0.398791541
2006,Louisiana,4/14/2020,22,21518,1013,1,433,-0.341801386,2.636487896,-0.03887689
2007,Louisiana,4/15/2020,22,21951,1103,1,581,-0.008605852,2.764176132,0.166320166
2008,Louisiana,4/16/2020,22,22532,1156,1,586,0.211604096,2.767897616,0.072319202
2009,Louisiana,4/17/2020,22,23118,1213,1,462,0.246753247,2.664641976,0.298387097
2010,Louisiana,4/18/2020,22,23580,1267,1,348,-0.709770115,2.541579244,-0.068965517
2011,Louisiana,4/19/2020,22,23928,1296,1,595,0.443697479,2.774516966,0.218637993
2012,Louisiana,4/20/2020,22,24523,1328,1,331,-0.398791541,2.519827994,-0.71559633
2013,Louisiana,4/21/2020,22,24854,1405,1,463,-0.03887689,2.665580991,0.088235294
2014,Louisiana,4/22/2020,22,25317,1532,1,481,0.166320166,2.682145076,-1.082111437
2015,Louisiana,4/23/2020,22,25798,1599,1,401,0.072319202,2.603144373,0.395774648
2016,Louisiana,4/24/2020,22,26199,1660,1,372,0.298387097,2.57054294,0.533799534
2017,Louisiana,4/25/2020,22,26571,1703,1,261,-0.068965517,2.416640507,-0.815
2018,Louisiana,4/26/2020,22,26832,1729,1,279,0.218637993,2.445604203,0.110192837
2019,Louisiana,4/27/2020,22,27111,1740,1,218,-0.71559633,2.338456494,-0.247678019
2020,Louisiana,4/28/2020,22,27329,1801,1,374,0.088235294,2.572871602,0.372208437
2021,Louisiana,4/29/2020,22,27703,1845,1,341,-1.082111437,2.532754379,0.197628458
2022,Louisiana,4/30/2020,22,28044,1905,1,710,0.395774648,2.851258349,-1.768472906
2023,Louisiana,5/1/2020,22,28754,1970,1,429,0.533799534,2.632457292,0.674377224
2024,Louisiana,5/2/2020,22,29183,1993,1,200,-0.815,2.301029996,-0.136612022
2025,Louisiana,5/3/2020,22,29383,2012,1,363,0.110192837,2.559906625,-0.129807692
2026,Louisiana,5/4/2020,22,29746,2064,1,323,-0.247678019,2.509202522,-1.604255319
2027,Louisiana,5/5/2020,22,30069,2115,1,403,0.372208437,2.605305046,-0.35130719
2028,Louisiana,5/6/2020,22,30472,2167,1,253,0.197628458,2.403120521,0.579201935
2029,Louisiana,5/7/2020,22,30725,2208,1,203,-1.768472906,2.307496038,0.195402299
2030,Louisiana,5/8/2020,22,30928,2227,1,562,0.674377224,2.749736316,-0.125
2031,Louisiana,5/9/2020,22,31490,2267,1,183,-0.136612022,2.26245109,-0.06031746
2032,Louisiana,5/10/2020,22,31673,2286,1,208,-0.129807692,2.318063335,0.01497006
2033,Louisiana,5/11/2020,22,31881,2308,1,235,-1.604255319,2.371067862,0.155015198
2034,Louisiana,5/12/2020,22,32116,2347,1,612,-0.35130719,2.786751422,-3.273381295
2035,Louisiana,5/13/2020,22,32728,2381,1,827,0.579201935,2.91750551,0.645622896
2036,Louisiana,5/14/2020,22,33555,2417,1,348,0.195402299,2.541579244,0.722090261
2037,Louisiana,5/15/2020,22,33903,2448,0,280,-0.125,2.447158031,-0.094017094
2038,Louisiana,5/16/2020,22,34183,2479,0,315,-0.06031746,2.498310554,-3.8671875
2039,Louisiana,5/17/2020,22,34498,2491,0,334,0.01497006,2.523746467,0.460674157
2040,Louisiana,5/18/2020,22,34832,2563,0,329,0.155015198,2.517195898,-0.31547619
2041,Louisiana,5/19/2020,22,35161,2581,0,278,-3.273381295,2.444044796,0.518099548
2042,Louisiana,5/20/2020,22,35439,2608,0,1188,0.645622896,3.074816441,1
2043,Louisiana,5/21/2020,22,36627,2629,0,421,0.722090261,2.624282096,0.562580645
2044,Louisiana,5/22/2020,22,37048,2669,0,117,-0.094017094,2.068185862,-0.271386431
2045,Louisiana,5/23/2020,22,37165,2683,0,128,-3.8671875,2.10720997,0.060324826
2046,Louisiana,5/24/2020,22,37293,2690,0,623,0.460674157,2.794488047,0.044444444
2047,Louisiana,5/25/2020,22,37916,2690,0,336,-0.31547619,2.526339277,-0.108527132
2048,Louisiana,5/26/2020,22,38252,2701,0,442,0.518099548,2.645422269,0.004662005
2049,Louisiana,5/27/2020,22,38694,2722,0,213,1,2.328379603,-0.163934426
2051,Louisiana,5/29/2020,22,38907,2766,0,775,0.562580645,2.889301703,0.336016097
2052,Louisiana,5/30/2020,22,39682,2785,0,339,-0.271386431,2.530199698,0.284848485
2053,Louisiana,5/31/2020,22,40021,2791,0,431,0.060324826,2.63447727,-1.381355932
2054,Louisiana,6/1/2020,22,40452,2801,0,405,0.044444444,2.607455023,0.256227758
2055,Louisiana,6/2/2020,22,40857,2835,0,387,-0.108527132,2.587710965,-0.057416268
2056,Louisiana,6/3/2020,22,41244,2870,0,429,0.004662005,2.632457292,-0.183257919
2057,Louisiana,6/4/2020,22,41673,2883,0,427,-0.163934426,2.630427875,1
2058,Louisiana,6/5/2020,22,42100,2912,0,497,0.336016097,2.696356389,
2059,Louisiana,6/6/2020,22,42597,2925,0,330,0.284848485,2.51851394,
2060,Louisiana,6/7/2020,22,42927,2936,0,236,-1.381355932,2.372912003,
2061,Louisiana,6/8/2020,22,43163,2944,0,562,0.256227758,2.749736316,
2062,Louisiana,6/9/2020,22,43725,2957,0,418,-0.057416268,2.621176282,
2063,Louisiana,6/10/2020,22,44143,2968,0,442,-0.183257919,2.645422269,
2064,Louisiana,6/11/2020,22,44585,2987,0,523,1,2.718501689,
2075,Maine,3/21/2020,23,70,0,0,19,0.052631579,1.278753601,0.476190476
2076,Maine,3/22/2020,23,89,0,0,18,0.388888889,1.255272505,-0.272727273
2077,Maine,3/23/2020,23,107,0,0,11,-1.181818182,1.041392685,-0.464285714
2078,Maine,3/24/2020,23,118,0,0,24,0.458333333,1.380211242,0.219512195
2079,Maine,3/25/2020,23,142,0,0,13,0,1.113943352,-0.75
2080,Maine,3/26/2020,23,155,0,0,13,-2.307692308,1.113943352,0.571428571
2081,Maine,3/27/2020,23,168,1,0,43,0.023255814,1.633468456,0.416666667
2082,Maine,3/28/2020,23,211,1,0,42,0.476190476,1.62324929,-1.071428571
2083,Maine,3/29/2020,23,253,3,0,22,-0.272727273,1.342422681,0.310344828
2084,Maine,3/30/2020,23,275,3,0,28,-0.464285714,1.447158031,0.1
2085,Maine,3/31/2020,23,303,5,0,41,0.219512195,1.612783857,-0.277777778
2086,Maine,4/1/2020,23,344,7,0,32,-0.75,1.505149978,-0.130434783
2087,Maine,4/2/2020,23,376,7,1,56,0.571428571,1.748188027,-0.153846154
2088,Maine,4/3/2020,23,432,9,1,24,0.416666667,1.380211242,0.433333333
2089,Maine,4/4/2020,23,456,10,1,14,-1.071428571,1.146128036,-2.823529412
2090,Maine,4/5/2020,23,470,10,1,29,0.310344828,1.462397998,0.446153846
2091,Maine,4/6/2020,23,499,10,1,20,0.1,1.301029996,0
2092,Maine,4/7/2020,23,519,12,1,18,-0.277777778,1.255272505,0.277777778
